GEO_ID,NAME,poptotal,popblack,pophispanic,poortotal,poorblack,poorhispanic
1400000US13073030202,"Census Tract 302.02, Columbia County, Georgia",2940,138,65,711,38,54
1400000US13073030203,"Census Tract 302.03, Columbia County, Georgia",6367,837,1333,365,6,49
1400000US13073030304,"Census Tract 303.04, Columbia County, Georgia",10511,1874,853,495,173,0
1400000US13073030306,"Census Tract 303.06, Columbia County, Georgia",7017,1326,175,461,280,0
1400000US13073030307,"Census Tract 303.07, Columbia County, Georgia",7532,580,714,689,32,76
1400000US13073030308,"Census Tract 303.08, Columbia County, Georgia",12265,1464,744,349,0,0
1400000US13073030310,"Census Tract 303.10, Columbia County, Georgia",3941,52,458,45,0,0
1400000US13073030311,"Census Tract 303.11, Columbia County, Georgia",6155,710,95,109,4,0
1400000US13073030312,"Census Tract 303.12, Columbia County, Georgia",7705,747,475,261,0,0
1400000US13073030313,"Census Tract 303.13, Columbia County, Georgia",5172,641,20,307,73,0
1400000US13073030401,"Census Tract 304.01, Columbia County, Georgia",2727,641,72,153,0,0
1400000US13073030403,"Census Tract 304.03, Columbia County, Georgia",10189,2278,615,1145,697,0
1400000US13073030404,"Census Tract 304.04, Columbia County, Georgia",1665,116,21,116,116,0
1400000US13073030503,"Census Tract 305.03, Columbia County, Georgia",10825,3222,899,584,113,111
1400000US13073030504,"Census Tract 305.04, Columbia County, Georgia",4006,553,28,220,8,0
1400000US13073030505,"Census Tract 305.05, Columbia County, Georgia",7646,2519,1117,290,23,50
1400000US13073030507,"Census Tract 305.07, Columbia County, Georgia",5555,1502,711,680,0,59
1400000US13073030508,"Census Tract 305.08, Columbia County, Georgia",6883,2019,932,1123,413,0
1400000US13073030603,"Census Tract 306.03, Columbia County, Georgia",3693,882,120,308,158,0
1400000US13075960100,"Census Tract 9601, Cook County, Georgia",1904,259,174,345,41,46
1400000US13075960200,"Census Tract 9602, Cook County, Georgia",3711,1494,322,825,576,0
1400000US13075960301,"Census Tract 9603.01, Cook County, Georgia",2956,891,241,1024,452,104
1400000US13075960302,"Census Tract 9603.02, Cook County, Georgia",3612,557,0,398,65,0
1400000US13075960400,"Census Tract 9604, Cook County, Georgia",4763,1484,224,964,427,48
1400000US13077170101,"Census Tract 1701.01, Coweta County, Georgia",1832,66,6,88,0,0
1400000US13077170102,"Census Tract 1701.02, Coweta County, Georgia",5813,491,507,542,0,363
1400000US13077170200,"Census Tract 1702, Coweta County, Georgia",7920,1148,720,1319,33,625
1400000US13077170303,"Census Tract 1703.03, Coweta County, Georgia",6542,418,155,273,16,0
1400000US13077170304,"Census Tract 1703.04, Coweta County, Georgia",8015,2639,314,460,193,125
1400000US13077170307,"Census Tract 1703.07, Coweta County, Georgia",5934,1868,842,1137,261,438
1400000US13077170308,"Census Tract 1703.08, Coweta County, Georgia",4718,1160,516,425,72,56
1400000US13077170309,"Census Tract 1703.09, Coweta County, Georgia",4609,925,770,394,34,323
1400000US13077170310,"Census Tract 1703.10, Coweta County, Georgia",4748,924,193,552,435,56
1400000US13077170403,"Census Tract 1704.03, Coweta County, Georgia",5589,770,399,375,170,0
1400000US13077170404,"Census Tract 1704.04, Coweta County, Georgia",5268,363,48,423,0,5
1400000US13077170405,"Census Tract 1704.05, Coweta County, Georgia",7240,1206,649,177,0,0
1400000US13077170406,"Census Tract 1704.06, Coweta County, Georgia",4416,327,656,310,95,23
1400000US13077170407,"Census Tract 1704.07, Coweta County, Georgia",969,22,461,182,0,26
1400000US13077170408,"Census Tract 1704.08, Coweta County, Georgia",8403,509,442,374,23,23
1400000US13077170501,"Census Tract 1705.01, Coweta County, Georgia",7257,830,91,445,45,0
1400000US13077170502,"Census Tract 1705.02, Coweta County, Georgia",7915,610,148,578,142,0
1400000US13077170503,"Census Tract 1705.03, Coweta County, Georgia",6738,628,197,499,161,0
1400000US13077170603,"Census Tract 1706.03, Coweta County, Georgia",6405,836,646,284,40,49
1400000US13077170604,"Census Tract 1706.04, Coweta County, Georgia",3760,2161,452,1038,974,117
1400000US13077170605,"Census Tract 1706.05, Coweta County, Georgia",3734,1758,186,1101,702,30
1400000US13077170606,"Census Tract 1706.06, Coweta County, Georgia",4042,918,250,169,0,55
1400000US13077170607,"Census Tract 1706.07, Coweta County, Georgia",4275,200,110,366,0,0
1400000US13077170701,"Census Tract 1707.01, Coweta County, Georgia",4418,2097,405,356,273,46
1400000US13077170702,"Census Tract 1707.02, Coweta County, Georgia",3565,1105,829,166,63,47
1400000US13077170801,"Census Tract 1708.01, Coweta County, Georgia",5029,883,185,375,99,0
1400000US13077170802,"Census Tract 1708.02, Coweta County, Georgia",5722,368,150,302,13,0
1400000US13079070100,"Census Tract 701, Crawford County, Georgia",3272,1896,14,771,604,0
1400000US13079070201,"Census Tract 702.01, Crawford County, Georgia",5711,259,281,743,0,0
1400000US13079070202,"Census Tract 702.02, Crawford County, Georgia",3157,510,129,497,68,97
1400000US13081010100,"Census Tract 101, Crisp County, Georgia",4016,1346,270,820,450,66
1400000US13081010201,"Census Tract 102.01, Crisp County, Georgia",4410,2636,0,1626,1494,0
1400000US13081010202,"Census Tract 102.02, Crisp County, Georgia",2772,1942,27,947,809,0
1400000US13081010300,"Census Tract 103, Crisp County, Georgia",3003,509,351,627,170,254
1400000US13081010400,"Census Tract 104, Crisp County, Georgia",6165,3378,38,2334,2007,2
1400000US13081010500,"Census Tract 105, Crisp County, Georgia",1558,245,99,163,26,0
1400000US13083040102,"Census Tract 401.02, Dade County, Georgia",3399,12,100,617,12,34
1400000US13083040103,"Census Tract 401.03, Dade County, Georgia",2402,0,40,117,0,0
1400000US13083040104,"Census Tract 401.04, Dade County, Georgia",2229,70,87,335,0,0
1400000US13083040200,"Census Tract 402, Dade County, Georgia",3783,30,59,323,0,18
1400000US13083040300,"Census Tract 403, Dade County, Georgia",3013,0,31,249,0,0
1400000US13085970101,"Census Tract 9701.01, Dawson County, Georgia",1709,0,0,199,0,0
1400000US13085970102,"Census Tract 9701.02, Dawson County, Georgia",3857,36,165,354,22,0
1400000US13085970103,"Census Tract 9701.03, Dawson County, Georgia",3013,0,0,84,0,0
1400000US13085970203,"Census Tract 9702.03, Dawson County, Georgia",4383,4,193,83,4,0
1400000US13085970204,"Census Tract 9702.04, Dawson County, Georgia",3553,0,288,363,0,0
1400000US13085970205,"Census Tract 9702.05, Dawson County, Georgia",3945,61,238,875,0,0
1400000US13085970206,"Census Tract 9702.06, Dawson County, Georgia",4553,10,273,427,10,0
1400000US13087970100,"Census Tract 9701, Decatur County, Georgia",3036,524,391,575,89,165
1400000US13087970200,"Census Tract 9702, Decatur County, Georgia",2592,477,0,476,151,0
1400000US13087970301,"Census Tract 9703.01, Decatur County, Georgia",2283,1220,108,597,419,108
1400000US13087970302,"Census Tract 9703.02, Decatur County, Georgia",3239,1172,226,892,431,169
1400000US13087970400,"Census Tract 9704, Decatur County, Georgia",4643,3323,0,1616,1337,0
1400000US13087970600,"Census Tract 9706, Decatur County, Georgia",5424,2194,30,786,620,0
1400000US13087970700,"Census Tract 9707, Decatur County, Georgia",1705,525,168,394,107,86
1400000US13087970800,"Census Tract 9708, Decatur County, Georgia",2439,1028,672,707,245,305
1400000US13089020100,"Census Tract 201, DeKalb County, Georgia",2063,37,120,85,6,9
1400000US13089020200,"Census Tract 202, DeKalb County, Georgia",1953,71,21,194,53,0
1400000US13089020300,"Census Tract 203, DeKalb County, Georgia",4465,364,225,189,17,19
1400000US13089020400,"Census Tract 204, DeKalb County, Georgia",2732,48,40,83,8,0
1400000US13089020500,"Census Tract 205, DeKalb County, Georgia",3347,1260,250,306,213,8
1400000US13089020600,"Census Tract 206, DeKalb County, Georgia",2084,756,146,460,351,6
1400000US13089020700,"Census Tract 207, DeKalb County, Georgia",2481,683,275,367,57,225
1400000US13089020801,"Census Tract 208.01, DeKalb County, Georgia",2718,589,108,110,39,2
1400000US13089020802,"Census Tract 208.02, DeKalb County, Georgia",4396,2107,161,525,412,18
1400000US13089020901,"Census Tract 209.01, DeKalb County, Georgia",2916,803,50,291,117,0
1400000US13089020902,"Census Tract 209.02, DeKalb County, Georgia",3081,1353,46,455,106,0
1400000US13089021101,"Census Tract 211.01, DeKalb County, Georgia",4182,93,263,199,15,10
1400000US13089021103,"Census Tract 211.03, DeKalb County, Georgia",4238,504,526,132,0,0
1400000US13089021104,"Census Tract 211.04, DeKalb County, Georgia",1923,438,24,211,97,0
1400000US13089021204,"Census Tract 212.04, DeKalb County, Georgia",2833,76,2524,1152,22,1104
1400000US13089021208,"Census Tract 212.08, DeKalb County, Georgia",5032,1038,172,507,0,21
1400000US13089021210,"Census Tract 212.10, DeKalb County, Georgia",5343,22,112,66,2,2
1400000US13089021211,"Census Tract 212.11, DeKalb County, Georgia",4811,287,266,144,0,57
1400000US13089021213,"Census Tract 212.13, DeKalb County, Georgia",3509,90,117,14,0,0
1400000US13089021217,"Census Tract 212.17, DeKalb County, Georgia",2645,438,239,105,12,64
1400000US13089021219,"Census Tract 212.19, DeKalb County, Georgia",4398,191,171,50,0,0
1400000US13089021220,"Census Tract 212.20, DeKalb County, Georgia",3741,568,293,0,0,0
1400000US13089021221,"Census Tract 212.21, DeKalb County, Georgia",2870,303,450,307,0,0
1400000US13089021222,"Census Tract 212.22, DeKalb County, Georgia",4716,1123,336,1291,839,163
1400000US13089021223,"Census Tract 212.23, DeKalb County, Georgia",1946,19,0,30,0,0
1400000US13089021224,"Census Tract 212.24, DeKalb County, Georgia",4036,1525,249,749,522,49
1400000US13089021225,"Census Tract 212.25, DeKalb County, Georgia",2648,1096,351,338,66,0
1400000US13089021226,"Census Tract 212.26, DeKalb County, Georgia",2631,902,57,15,0,0
1400000US13089021227,"Census Tract 212.27, DeKalb County, Georgia",5183,618,12,60,0,0
1400000US13089021228,"Census Tract 212.28, DeKalb County, Georgia",3235,0,15,68,0,0
1400000US13089021229,"Census Tract 212.29, DeKalb County, Georgia",3376,19,35,0,0,0
1400000US13089021230,"Census Tract 212.30, DeKalb County, Georgia",3791,331,33,330,99,7
1400000US13089021301,"Census Tract 213.01, DeKalb County, Georgia",3638,919,1023,1149,353,474
1400000US13089021305,"Census Tract 213.05, DeKalb County, Georgia",5402,954,2654,1396,220,1130
1400000US13089021306,"Census Tract 213.06, DeKalb County, Georgia",5348,470,2474,971,87,598
1400000US13089021307,"Census Tract 213.07, DeKalb County, Georgia",3993,311,1400,876,140,329
1400000US13089021308,"Census Tract 213.08, DeKalb County, Georgia",3834,497,1993,762,61,463
1400000US13089021309,"Census Tract 213.09, DeKalb County, Georgia",1951,300,1459,545,38,467
1400000US13089021310,"Census Tract 213.10, DeKalb County, Georgia",4389,141,2204,886,16,541
1400000US13089021405,"Census Tract 214.05, DeKalb County, Georgia",4696,214,542,219,87,54
1400000US13089021409,"Census Tract 214.09, DeKalb County, Georgia",3986,1462,2003,1029,51,740
1400000US13089021410,"Census Tract 214.10, DeKalb County, Georgia",5961,727,3053,1025,49,828
1400000US13089021411,"Census Tract 214.11, DeKalb County, Georgia",4018,292,153,219,32,10
1400000US13089021412,"Census Tract 214.12, DeKalb County, Georgia",3474,104,148,165,0,0
1400000US13089021415,"Census Tract 214.15, DeKalb County, Georgia",3801,186,582,215,1,122
1400000US13089021416,"Census Tract 214.16, DeKalb County, Georgia",2033,125,734,96,13,58
1400000US13089021417,"Census Tract 214.17, DeKalb County, Georgia",5371,723,2975,1314,70,1177
1400000US13089021418,"Census Tract 214.18, DeKalb County, Georgia",2324,404,1282,689,10,594
1400000US13089021419,"Census Tract 214.19, DeKalb County, Georgia",2047,852,490,277,120,84
1400000US13089021420,"Census Tract 214.20, DeKalb County, Georgia",1357,145,998,262,56,206
1400000US13089021421,"Census Tract 214.21, DeKalb County, Georgia",2533,354,1508,383,220,126
1400000US13089021502,"Census Tract 215.02, DeKalb County, Georgia",4157,686,194,385,171,0
1400000US13089021503,"Census Tract 215.03, DeKalb County, Georgia",3507,606,270,627,143,63
1400000US13089021505,"Census Tract 215.05, DeKalb County, Georgia",3230,398,116,578,0,0
1400000US13089021506,"Census Tract 215.06, DeKalb County, Georgia",2413,433,47,376,183,9
1400000US13089021602,"Census Tract 216.02, DeKalb County, Georgia",3457,175,132,118,0,0
1400000US13089021604,"Census Tract 216.04, DeKalb County, Georgia",3317,104,73,57,0,0
1400000US13089021606,"Census Tract 216.06, DeKalb County, Georgia",3917,710,425,353,233,11
1400000US13089021607,"Census Tract 216.07, DeKalb County, Georgia",1626,196,159,204,21,6
1400000US13089021608,"Census Tract 216.08, DeKalb County, Georgia",3539,1189,395,188,21,0
1400000US13089021609,"Census Tract 216.09, DeKalb County, Georgia",1711,172,373,25,0,11
1400000US13089021703,"Census Tract 217.03, DeKalb County, Georgia",4471,513,160,165,1,1
1400000US13089021707,"Census Tract 217.07, DeKalb County, Georgia",2605,209,134,106,20,0
1400000US13089021708,"Census Tract 217.08, DeKalb County, Georgia",3747,473,352,115,2,73
1400000US13089021709,"Census Tract 217.09, DeKalb County, Georgia",2461,679,237,183,65,0
1400000US13089021710,"Census Tract 217.10, DeKalb County, Georgia",2473,268,172,34,13,19
1400000US13089021711,"Census Tract 217.11, DeKalb County, Georgia",2586,74,666,614,0,384
1400000US13089021712,"Census Tract 217.12, DeKalb County, Georgia",2259,859,210,601,179,17
1400000US13089021808,"Census Tract 218.08, DeKalb County, Georgia",5069,1062,1041,555,185,172
1400000US13089021812,"Census Tract 218.12, DeKalb County, Georgia",2633,643,665,305,64,172
1400000US13089021813,"Census Tract 218.13, DeKalb County, Georgia",2265,1382,638,465,218,123
1400000US13089021815,"Census Tract 218.15, DeKalb County, Georgia",4101,2301,1113,953,370,420
1400000US13089021816,"Census Tract 218.16, DeKalb County, Georgia",2445,387,1168,185,0,185
1400000US13089021817,"Census Tract 218.17, DeKalb County, Georgia",3060,821,441,65,0,0
1400000US13089021818,"Census Tract 218.18, DeKalb County, Georgia",4555,1729,586,262,42,148
1400000US13089021819,"Census Tract 218.19, DeKalb County, Georgia",2974,350,61,232,39,0
1400000US13089021820,"Census Tract 218.20, DeKalb County, Georgia",2410,1376,30,138,125,13
1400000US13089021821,"Census Tract 218.21, DeKalb County, Georgia",2990,173,102,47,0,0
1400000US13089021822,"Census Tract 218.22, DeKalb County, Georgia",3650,140,328,296,28,0
1400000US13089021823,"Census Tract 218.23, DeKalb County, Georgia",4200,1577,523,150,20,32
1400000US13089021824,"Census Tract 218.24, DeKalb County, Georgia",2434,1089,890,528,489,39
1400000US13089021906,"Census Tract 219.06, DeKalb County, Georgia",5818,4793,234,825,800,6
1400000US13089021908,"Census Tract 219.08, DeKalb County, Georgia",4822,3363,115,869,542,0
1400000US13089021910,"Census Tract 219.10, DeKalb County, Georgia",6871,5388,127,1154,1026,0
1400000US13089021911,"Census Tract 219.11, DeKalb County, Georgia",2610,2448,127,1244,1200,44
1400000US13089021912,"Census Tract 219.12, DeKalb County, Georgia",3620,1041,120,222,117,0
1400000US13089021913,"Census Tract 219.13, DeKalb County, Georgia",4081,3155,162,1372,1056,136
1400000US13089021914,"Census Tract 219.14, DeKalb County, Georgia",3389,2651,219,301,252,0
1400000US13089021915,"Census Tract 219.15, DeKalb County, Georgia",4532,3499,25,300,213,0
1400000US13089021916,"Census Tract 219.16, DeKalb County, Georgia",2810,2245,33,375,368,0
1400000US13089021917,"Census Tract 219.17, DeKalb County, Georgia",3567,3223,47,1433,1377,0
1400000US13089022001,"Census Tract 220.01, DeKalb County, Georgia",4779,768,853,319,10,34
1400000US13089022005,"Census Tract 220.05, DeKalb County, Georgia",4882,3398,94,1169,858,15
1400000US13089022007,"Census Tract 220.07, DeKalb County, Georgia",3910,2044,110,1356,828,5
1400000US13089022010,"Census Tract 220.10, DeKalb County, Georgia",2242,829,86,299,76,53
1400000US13089022011,"Census Tract 220.11, DeKalb County, Georgia",6538,4009,12,1447,436,0
1400000US13089022012,"Census Tract 220.12, DeKalb County, Georgia",2734,878,21,831,201,0
1400000US13089022013,"Census Tract 220.13, DeKalb County, Georgia",3153,2797,107,841,718,88
1400000US13089022014,"Census Tract 220.14, DeKalb County, Georgia",2683,2033,0,1408,883,0
1400000US13089022015,"Census Tract 220.15, DeKalb County, Georgia",2457,1438,0,190,177,0
1400000US13089022016,"Census Tract 220.16, DeKalb County, Georgia",3693,2555,68,688,461,0
1400000US13089022100,"Census Tract 221, DeKalb County, Georgia",3846,2136,144,904,783,0
1400000US13089022203,"Census Tract 222.03, DeKalb County, Georgia",2308,769,64,350,269,10
1400000US13089022205,"Census Tract 222.05, DeKalb County, Georgia",4742,751,900,440,0,97
1400000US13089022206,"Census Tract 222.06, DeKalb County, Georgia",2830,538,265,81,12,0
1400000US13089022302,"Census Tract 223.02, DeKalb County, Georgia",3609,532,0,381,43,0
1400000US13089022303,"Census Tract 223.03, DeKalb County, Georgia",3359,320,311,265,105,0
1400000US13089022304,"Census Tract 223.04, DeKalb County, Georgia",2921,307,197,523,75,13
1400000US13089022401,"Census Tract 224.01, DeKalb County, Georgia",4060,45,634,425,16,16
1400000US13089022403,"Census Tract 224.03, DeKalb County, Georgia",3930,110,71,106,0,9
1400000US13089022404,"Census Tract 224.04, DeKalb County, Georgia",1372,254,95,607,40,29
1400000US13089022405,"Census Tract 224.05, DeKalb County, Georgia",840,72,9,251,27,9
1400000US13089022501,"Census Tract 225.01, DeKalb County, Georgia",4520,1538,512,1196,960,35
1400000US13089022502,"Census Tract 225.02, DeKalb County, Georgia",2958,12,152,86,12,8
1400000US13089022601,"Census Tract 226.01, DeKalb County, Georgia",4538,579,118,272,197,0
1400000US13089022602,"Census Tract 226.02, DeKalb County, Georgia",2170,120,18,7,0,0
1400000US13089022700,"Census Tract 227, DeKalb County, Georgia",5183,944,465,229,176,7
1400000US13089022800,"Census Tract 228, DeKalb County, Georgia",3941,462,126,194,0,0
1400000US13089022900,"Census Tract 229, DeKalb County, Georgia",3764,818,62,167,70,10
1400000US13089023000,"Census Tract 230, DeKalb County, Georgia",2200,160,62,80,0,0
1400000US13089023101,"Census Tract 231.01, DeKalb County, Georgia",4593,3277,51,550,422,0
1400000US13089023102,"Census Tract 231.02, DeKalb County, Georgia",3257,1624,93,360,276,0
1400000US13089023107,"Census Tract 231.07, DeKalb County, Georgia",4009,2852,225,580,433,0
1400000US13089023108,"Census Tract 231.08, DeKalb County, Georgia",4345,3743,59,1232,1159,0
1400000US13089023111,"Census Tract 231.11, DeKalb County, Georgia",2306,1874,115,367,264,12
1400000US13089023112,"Census Tract 231.12, DeKalb County, Georgia",4252,3603,299,1073,1005,15
1400000US13089023113,"Census Tract 231.13, DeKalb County, Georgia",2692,1555,33,957,665,0
1400000US13089023114,"Census Tract 231.14, DeKalb County, Georgia",3695,2832,94,1108,906,30
1400000US13089023115,"Census Tract 231.15, DeKalb County, Georgia",6,0,0,2,0,0
1400000US13089023209,"Census Tract 232.09, DeKalb County, Georgia",5733,5260,128,896,834,27
1400000US13089023211,"Census Tract 232.11, DeKalb County, Georgia",3906,3614,111,415,385,20
1400000US13089023212,"Census Tract 232.12, DeKalb County, Georgia",3864,3630,114,339,335,0
1400000US13089023213,"Census Tract 232.13, DeKalb County, Georgia",7072,6394,109,1838,1627,6
1400000US13089023214,"Census Tract 232.14, DeKalb County, Georgia",5015,4865,6,612,597,0
1400000US13089023215,"Census Tract 232.15, DeKalb County, Georgia",4882,3717,127,1279,982,0
